TransactionID,Date,Product,Category,UnitPrice,Quantity,DiscountPercent,TotalRevenue,Region,PaymentMethod,CustomerSegment,CustomerRating
TXN00313,2023-09-25,Monitor,Electronics,788.86,2,0,1577.72,South,Credit Card,Startup,4.0
TXN00436,2023-10-19,Smartphone,Electronics,360.28,4,0,1441.12,West,Cash,Individual,
TXN01939,2024-08-15,Mouse,Accessories,97.15,1,0,97.15,Central,PayPal,Startup,3.0
TXN01270,2024-02-26,Laptop,Electronics,1820.32,5,5,8646.52,North,Cash,Individual,3.0
TXN00309,2023-12-09,Notebook,Stationery,23.03,1,5,21.88,West,Credit Card,Startup,5.0
TXN00431,2024-10-01,Laptop,Electronics,1394.84,5,0,6974.2,Central,Credit Card,Startup,3.0
TXN00661,2023-05-23,Desk,Furniture,666.08,3,5,1898.33,South,Debit Card,Individual,5.0
TXN00371,2024-03-02,Notebook,Stationery,16.92,4,0,67.68,West,PayPal,Enterprise,4.0
TXN00567,2024-05-03,Laptop,Electronics,1428.4,2,0,2856.8,West,PayPal,Corporate,4.0
TXN01704,2024-03-01,Monitor,Electronics,488.36,5,0,2441.8,East,Cash,Individual,4.0
TXN00182,2023-05-25,Mouse,Accessories,95.32,4,5,362.22,South,Credit Card,Enterprise,3.0
TXN01777,2024-01-28,Desk,Furniture,596.94,1,0,596.94,,Credit Card,Enterprise,5.0
TXN00622,2024-10-21,Monitor,Electronics,452.52,1,0,452.52,North,PayPal,Individual,4.0
TXN01294,2023-09-18,Office Chair,Furniture,407.92,1,15,346.73,South,Cash,Individual,5.0
TXN01330,2023-11-06,Office Chair,Furniture,376.61,3,20,903.86,North,Cash,Corporate,3.0
TXN00989,2023-09-05,Headphones,Electronics,198.9,5,5,944.78,Central,PayPal,Individual,5.0
TXN00814,2023-03-10,Office Chair,Furniture,285.53,2,10,513.95,South,Credit Card,Individual,
TXN01450,2023-11-30,Notebook,Stationery,16.2,3,10,43.74,East,Credit Card,Individual,5.0
TXN01879,2024-07-06,Laptop,Electronics,1871.85,3,0,5615.55,West,Debit Card,Corporate,4.0
TXN00975,2024-09-07,Headphones,Electronics,255.03,3,0,765.09,West,Bank Transfer,Startup,4.0
TXN01117,2024-07-20,Laptop,Electronics,1742.8,1,5,1655.66,Central,Credit Card,Corporate,4.0
TXN00297,2023-09-25,Keyboard,Accessories,120.32,1,0,120.32,East,Debit Card,Individual,4.0
TXN01818,2023-08-25,Monitor,Electronics,781.35,4,0,3125.4,Central,Cash,Individual,4.0
TXN00462,2023-07-31,Desk,Furniture,680.04,1,20,544.03,North,Credit Card,Startup,4.0
TXN01329,2023-08-07,Backpack,Accessories,156.44,5,5,743.09,North,Bank Transfer,Enterprise,4.0
TXN01260,2023-06-13,Backpack,Accessories,45.41,3,0,136.23,South,Cash,Enterprise,3.0
TXN00378,2024-08-02,Laptop,Electronics,1010.27,2,5,1919.51,East,PayPal,Enterprise,4.0
TXN00799,2024-02-05,Desk,Furniture,263.48,1,0,263.48,East,PayPal,Individual,4.0
TXN01855,2024-02-01,Mouse,Accessories,110.3,3,0,330.9,Central,Credit Card,Individual,5.0
TXN00106,2023-02-20,Laptop,Electronics,1491.55,2,0,2983.1,West,Credit Card,Corporate,5.0
TXN00127,2023-01-29,Laptop,Electronics,899.36,4,10,3237.7,South,PayPal,Enterprise,5.0
TXN01470,2024-07-21,Notebook,Stationery,17.71,1,10,15.94,West,Debit Card,Corporate,5.0
TXN01323,2024-07-21,Smartphone,Electronics,752.89,3,0,2258.67,North,Bank Transfer,Corporate,3.0
TXN00870,2024-08-11,Laptop,Electronics,1364.84,1,0,1364.84,West,PayPal,Startup,4.0
TXN00356,2023-04-29,Backpack,Accessories,194.16,4,0,776.64,West,Credit Card,Enterprise,3.0
TXN01648,2023-09-06,Headphones,Electronics,170.97,3,20,410.33,South,PayPal,Corporate,5.0
TXN00683,2023-10-27,Office Chair,Furniture,527.37,5,0,2636.85,South,Bank Transfer,Enterprise,5.0
TXN01774,2024-05-22,Smartphone,Electronics,698.22,3,5,1989.93,South,Debit Card,Enterprise,4.0
TXN01550,2023-12-31,Smartphone,Electronics,599.38,2,0,1198.76,North,PayPal,Individual,5.0
TXN00905,2023-06-28,Office Chair,Furniture,252.04,1,5,239.44,North,Bank Transfer,Startup,5.0
TXN00210,2024-11-30,Keyboard,Accessories,153.17,3,20,367.61,West,Cash,Corporate,4.0
TXN00917,2023-05-23,Notebook,Stationery,19.82,5,0,99.1,East,Credit Card,Enterprise,3.0
TXN00141,2023-01-03,Keyboard,Accessories,118.83,1,0,118.83,East,Debit Card,Enterprise,5.0
TXN01466,2024-12-18,Mouse,Accessories,21.44,3,20,51.46,North,Credit Card,Startup,5.0
TXN01384,2024-06-14,Mouse,Accessories,41.02,1,0,41.02,East,Debit Card,Corporate,5.0
TXN02000,2024-08-10,Keyboard,Accessories,159.81,3,0,479.43,Central,Cash,Startup,5.0
TXN01606,2023-06-14,Monitor,Electronics,632.72,4,15,2151.25,North,Bank Transfer,Corporate,
TXN01121,2023-11-23,Mouse,Accessories,141.18,5,0,705.9,West,Credit Card,Corporate,5.0
TXN01034,2023-01-25,Headphones,Electronics,105.27,4,5,400.03,South,Cash,Corporate,5.0
TXN01246,2023-10-03,Desk,Furniture,799.16,5,10,3596.22,West,Debit Card,Enterprise,3.0
TXN00712,2024-03-03,Smartphone,Electronics,888.91,1,5,844.46,East,Debit Card,Startup,4.0
TXN01293,2024-10-10,Desk,Furniture,326.69,1,0,326.69,West,Debit Card,Enterprise,3.0
TXN01938,2023-05-12,Laptop,Electronics,1204.9,5,15,5120.82,North,Bank Transfer,Corporate,4.0
TXN01285,2024-03-23,Office Chair,Furniture,212.27,3,10,573.13,West,PayPal,Corporate,5.0
TXN00893,2023-10-14,Laptop,Electronics,1517.82,4,0,6071.28,Central,Bank Transfer,Corporate,
TXN00011,2023-02-10,Laptop,Electronics,1527.15,2,0,3054.3,Central,Credit Card,Enterprise,4.0
TXN01729,2023-08-06,Mouse,Accessories,111.43,5,5,529.29,East,Debit Card,Corporate,3.0
TXN01546,2024-11-23,Headphones,Electronics,67.98,4,5,258.32,North,PayPal,Corporate,3.0
TXN00283,2024-01-07,Desk,Furniture,784.07,4,15,2665.84,Central,PayPal,Enterprise,4.0
TXN00811,2024-05-18,Monitor,Electronics,664.31,2,0,1328.62,Central,Bank Transfer,Startup,5.0
TXN01554,2024-10-18,Laptop,Electronics,1687.21,4,0,6748.84,West,PayPal,Startup,4.0
TXN00292,2023-10-08,Headphones,Electronics,343.04,3,0,1029.12,South,Debit Card,Corporate,3.0
TXN00755,2023-11-06,Laptop,Electronics,1362.87,3,0,4088.61,South,Credit Card,Enterprise,4.0
TXN00627,2024-05-13,Notebook,Stationery,26.94,2,15,45.8,North,Debit Card,Corporate,2.0
TXN00979,2023-09-14,Laptop,Electronics,907.42,4,0,3629.68,West,Bank Transfer,Enterprise,4.0
TXN01304,2023-03-24,Mouse,Accessories,119.9,2,0,239.8,East,Debit Card,Enterprise,2.0
TXN00130,2023-10-23,Backpack,Accessories,163.35,5,0,816.75,West,Credit Card,Individual,4.0
TXN01201,2023-01-05,Notebook,Stationery,23.34,1,0,23.34,West,PayPal,Individual,4.0
TXN00844,2023-07-23,Laptop,Electronics,1672.72,1,5,1589.08,South,PayPal,Enterprise,4.0
TXN00324,2024-01-14,Laptop,Electronics,1438.71,5,10,6474.2,West,PayPal,Corporate,5.0
TXN01114,2023-01-05,Monitor,Electronics,334.72,4,0,1338.88,North,Credit Card,Individual,3.0
TXN00875,2023-09-25,Notebook,Stationery,24.18,4,0,96.72,East,PayPal,Enterprise,3.0
TXN01000,2024-06-28,Smartphone,Electronics,630.45,4,5,2395.71,West,Cash,Startup,5.0
TXN01904,2023-06-11,Notebook,Stationery,18.6,4,0,74.4,North,Debit Card,Startup,3.0
TXN01821,2023-03-20,Mouse,Accessories,115.87,4,20,370.78,South,PayPal,Startup,3.0
TXN00906,2023-12-11,Backpack,Accessories,185.53,2,0,371.06,Central,Debit Card,Corporate,4.0
TXN00696,2023-10-27,Office Chair,Furniture,284.04,4,20,908.93,North,Cash,Individual,4.0
TXN00216,2024-09-18,Mouse,Accessories,123.41,5,0,617.05,North,Bank Transfer,Enterprise,5.0
TXN01055,2024-11-05,Mouse,Accessories,60.26,2,0,120.52,South,Bank Transfer,Startup,4.0
TXN01914,2024-07-28,Headphones,Electronics,142.32,1,20,113.86,Central,Debit Card,Corporate,4.0
TXN01288,2024-07-09,Desk,Furniture,588.47,2,0,1176.94,East,Cash,Startup,3.0
TXN00159,2024-06-21,Laptop,Electronics,1188.33,3,0,3564.99,North,Debit Card,Individual,5.0
TXN01308,2023-05-02,Office Chair,Furniture,336.44,3,0,1009.32,Central,PayPal,Corporate,5.0
TXN01035,2023-03-27,Monitor,Electronics,819.76,1,0,819.76,West,Credit Card,Corporate,5.0
TXN00926,2024-10-03,Headphones,Electronics,54.65,1,0,54.65,West,PayPal,Individual,2.0
TXN00842,2023-12-29,Desk,Furniture,548.87,5,20,2195.48,North,Bank Transfer,Enterprise,4.0
TXN00635,2024-08-08,Mouse,Accessories,47.6,4,10,171.36,East,Credit Card,Individual,5.0
TXN00517,2024-05-29,Monitor,Electronics,,3,0,2277.42,Central,Cash,Startup,4.0
TXN01457,2024-09-12,Headphones,Electronics,196.79,1,0,196.79,South,Cash,Corporate,2.0
TXN01552,2024-10-11,Notebook,Stationery,10.99,3,20,26.38,North,Cash,Enterprise,3.0
TXN00598,2024-07-04,Desk,Furniture,455.9,1,0,455.9,West,Debit Card,Corporate,5.0
TXN00196,2024-08-27,Notebook,Stationery,14.9,5,0,74.5,South,Credit Card,Enterprise,4.0
TXN01675,2024-01-04,Notebook,Stationery,27.9,3,0,83.7,East,Debit Card,Enterprise,4.0
TXN01565,2024-11-14,Laptop,Electronics,966.13,4,0,3864.52,North,Cash,Startup,3.0
TXN00411,2023-03-14,Backpack,Accessories,109.44,4,0,437.76,South,PayPal,Enterprise,3.0
TXN00097,2023-10-23,Office Chair,Furniture,292.29,2,0,584.58,East,PayPal,Individual,4.0
TXN00441,2024-08-05,Desk,Furniture,324.35,4,10,1167.66,West,Cash,Corporate,5.0
TXN01740,2023-06-05,Backpack,Accessories,146.41,2,10,263.54,North,Debit Card,Corporate,5.0
TXN00157,2024-02-05,Smartphone,Electronics,1152.57,1,10,1037.31,East,Credit Card,Corporate,4.0
TXN00420,2023-05-01,Office Chair,Furniture,244.51,1,10,220.06,South,Bank Transfer,Enterprise,4.0
TXN01841,2024-05-15,Desk,Furniture,555.96,3,0,1667.88,Central,Cash,Individual,4.0
TXN00478,2024-09-30,Desk,Furniture,724.44,4,0,2897.76,East,Credit Card,Enterprise,4.0
TXN01895,2024-11-13,Smartphone,Electronics,1010.23,2,0,2020.46,North,Credit Card,Startup,5.0
TXN00669,2024-01-10,Monitor,Electronics,273.86,4,0,1095.44,North,Credit Card,Startup,5.0
TXN01062,2024-06-05,Desk,Furniture,259.38,2,0,518.76,East,Credit Card,Individual,3.0
TXN01912,2024-03-24,Desk,Furniture,789.47,1,5,750.0,East,Bank Transfer,Enterprise,5.0
TXN01428,2024-05-20,Monitor,Electronics,600.6,4,5,2282.28,South,PayPal,Corporate,3.0
TXN00448,2023-08-05,Desk,Furniture,578.02,2,10,1040.44,Central,PayPal,Enterprise,4.0
TXN00554,2024-09-18,Monitor,Electronics,401.15,4,5,1524.37,East,PayPal,Individual,4.0
TXN00179,2023-07-05,Office Chair,Furniture,339.77,2,20,543.63,Central,Cash,Startup,4.0
TXN00391,2024-11-11,Keyboard,Accessories,174.58,1,0,174.58,North,Bank Transfer,Corporate,4.0
TXN00579,2023-07-27,Laptop,Electronics,1574.69,1,0,1574.69,West,Credit Card,Individual,5.0
TXN01273,2023-10-07,Monitor,Electronics,262.04,3,10,707.51,North,Debit Card,Corporate,3.0
TXN01741,2023-07-03,Backpack,Accessories,110.2,3,0,330.6,West,Cash,Corporate,3.0
TXN01314,2023-09-06,Office Chair,Furniture,271.41,4,0,1085.64,East,Debit Card,Startup,4.0
TXN01697,2024-12-13,Office Chair,Furniture,375.71,1,10,338.14,North,Debit Card,Startup,4.0
TXN00932,2024-01-21,Headphones,Electronics,195.14,2,15,331.74,North,Credit Card,Corporate,5.0
TXN00821,2023-11-24,Office Chair,Furniture,497.78,1,0,497.78,South,Debit Card,Individual,5.0
TXN01908,2024-12-05,Laptop,Electronics,1428.93,1,5,1357.48,Central,PayPal,Individual,4.0
TXN01503,2023-01-23,Notebook,Stationery,21.31,5,0,106.55,South,Debit Card,Startup,3.0
TXN01474,2023-04-22,Headphones,Electronics,278.54,1,0,278.54,East,Debit Card,Startup,4.0
TXN00665,2023-08-02,Office Chair,Furniture,228.57,2,0,457.14,Central,Debit Card,Individual,3.0
TXN00143,2024-12-10,Notebook,Stationery,24.95,5,0,124.75,Central,PayPal,Corporate,4.0
TXN01548,2023-09-14,Backpack,Accessories,154.25,3,10,416.48,North,Bank Transfer,Corporate,5.0
TXN01458,2023-06-15,Monitor,Electronics,659.8,4,15,2243.32,East,Cash,Enterprise,5.0
TXN00865,2023-12-06,Notebook,Stationery,16.05,1,0,16.05,South,PayPal,Corporate,1.0
TXN00422,2024-06-18,Laptop,Electronics,1171.77,4,0,4687.08,South,Bank Transfer,Startup,2.0
TXN00637,2024-03-13,Laptop,Electronics,1404.01,1,5,1333.81,North,Debit Card,Corporate,5.0
TXN01799,2024-04-26,Office Chair,Furniture,459.5,2,0,919.0,,Credit Card,Individual,5.0
TXN00800,2024-08-11,Office Chair,Furniture,412.98,5,0,2064.9,West,Credit Card,Startup,4.0
TXN01090,2024-03-22,Desk,Furniture,415.95,5,5,1975.76,South,Cash,Enterprise,
TXN00616,2024-12-18,Mouse,Accessories,38.1,2,0,76.2,South,PayPal,Startup,5.0
TXN00295,2023-03-30,Laptop,Electronics,1090.27,1,0,1090.27,West,Bank Transfer,Startup,3.0
TXN01436,2024-05-25,Mouse,Accessories,67.92,2,10,122.26,,Cash,Corporate,5.0
TXN00963,2024-03-08,Laptop,Electronics,1433.0,1,0,1433.0,Central,Credit Card,Startup,4.0
TXN01943,2023-06-14,Office Chair,Furniture,536.51,2,20,858.42,Central,PayPal,Corporate,5.0
TXN00089,2023-02-09,Mouse,Accessories,136.58,3,0,409.74,West,Debit Card,Enterprise,
TXN00042,2023-02-27,Keyboard,Accessories,102.81,4,0,411.24,Central,Debit Card,Enterprise,4.0
TXN01840,2023-05-15,Mouse,Accessories,57.01,2,5,108.32,North,Credit Card,Individual,4.0
TXN01974,2024-02-24,Backpack,Accessories,193.27,1,0,193.27,Central,Cash,Startup,5.0
TXN00132,2023-01-17,Headphones,Electronics,144.38,3,15,368.17,Central,Credit Card,Startup,2.0
TXN01902,2023-11-24,Office Chair,Furniture,483.14,5,20,1932.56,West,Bank Transfer,Corporate,
TXN00410,2023-02-23,Notebook,Stationery,23.49,1,0,23.49,South,Cash,Startup,2.0
TXN01906,2023-07-07,Backpack,Accessories,173.63,5,0,868.15,West,Debit Card,Startup,4.0
TXN01894,2024-08-02,Mouse,Accessories,98.73,4,10,355.43,East,Credit Card,Individual,5.0
TXN01371,2024-07-12,Laptop,Electronics,1465.92,4,20,4690.94,East,Debit Card,Individual,3.0
TXN01566,2024-05-16,Backpack,Accessories,57.78,1,20,46.22,East,PayPal,Individual,4.0
TXN00165,2024-03-30,Notebook,Stationery,20.42,1,0,20.42,North,Cash,Enterprise,4.0
TXN00725,2024-05-07,Keyboard,Accessories,197.85,1,0,197.85,East,Debit Card,Individual,4.0
TXN00291,2024-07-03,Keyboard,Accessories,58.74,2,0,117.48,North,Bank Transfer,Enterprise,3.0
TXN01361,2024-02-10,Headphones,Electronics,284.75,1,0,284.75,South,PayPal,Enterprise,3.0
TXN01567,2023-07-07,Headphones,Electronics,87.18,1,0,87.18,East,Cash,Enterprise,4.0
TXN01937,2024-10-08,Desk,Furniture,296.33,2,0,592.66,North,Debit Card,Corporate,4.0
TXN01381,2024-04-17,Mouse,Accessories,54.67,3,0,164.01,West,Credit Card,Startup,
TXN01640,2024-02-26,Keyboard,Accessories,101.36,4,15,344.62,North,Bank Transfer,Corporate,4.0
TXN00779,2024-03-21,Smartphone,Electronics,827.61,4,0,3310.44,North,Debit Card,Startup,5.0
TXN00840,2024-10-18,Keyboard,Accessories,65.54,1,0,65.54,East,Bank Transfer,Corporate,4.0
TXN00349,2023-04-11,Office Chair,Furniture,501.82,4,20,1605.82,East,Cash,Enterprise,4.0
TXN01985,2024-12-25,Smartphone,Electronics,503.38,3,0,1510.14,East,PayPal,Enterprise,
TXN00572,2024-08-29,Monitor,Electronics,390.62,1,10,351.56,West,Cash,Startup,4.0
TXN00918,2023-01-03,Smartphone,Electronics,518.65,3,0,1555.95,East,Cash,Enterprise,4.0
TXN01014,2023-03-18,Notebook,Stationery,28.36,1,20,22.69,South,PayPal,Startup,4.0
TXN01927,2024-05-06,Mouse,Accessories,114.01,3,5,324.93,East,Cash,Corporate,4.0
TXN01499,2024-03-24,Headphones,Electronics,268.7,1,5,255.26,South,Debit Card,Enterprise,5.0
TXN01623,2023-01-19,Keyboard,Accessories,64.17,4,0,256.68,North,Debit Card,Corporate,3.0
TXN01344,2024-11-20,Backpack,Accessories,122.1,3,0,366.3,West,PayPal,Enterprise,4.0
TXN01883,2024-05-02,Backpack,Accessories,103.22,2,0,206.44,North,Cash,Startup,2.0
TXN00137,2023-07-02,Smartphone,Electronics,1096.5,3,0,3289.5,,Credit Card,Enterprise,5.0
TXN00459,2023-03-31,Mouse,Accessories,124.37,3,5,354.45,South,Bank Transfer,Corporate,4.0
TXN00376,2024-11-23,Notebook,Stationery,13.93,2,20,22.29,South,Cash,Individual,3.0
TXN01369,2024-02-26,Backpack,Accessories,51.58,2,10,92.84,East,PayPal,Startup,5.0
TXN00334,2023-06-12,Backpack,Accessories,84.6,1,10,76.14,Central,Debit Card,Individual,2.0
TXN00440,2024-01-03,Backpack,Accessories,132.96,1,5,126.31,West,Debit Card,Enterprise,3.0
TXN01595,2023-05-09,Headphones,Electronics,256.09,2,10,460.96,South,Debit Card,Individual,
TXN01963,2024-04-22,Office Chair,Furniture,269.56,2,0,539.12,,PayPal,Corporate,4.0
TXN01893,2024-07-13,Backpack,Accessories,157.7,3,10,425.79,North,Cash,Individual,3.0
TXN01487,2024-11-14,Desk,Furniture,759.61,5,0,3798.05,West,PayPal,Individual,4.0
TXN00817,2023-06-07,Laptop,Electronics,1398.93,4,0,5595.72,West,PayPal,Enterprise,3.0
TXN01600,2023-11-16,Desk,Furniture,484.27,5,0,2421.35,North,Credit Card,Individual,3.0
TXN00606,2023-07-11,Notebook,Stationery,8.68,3,5,24.74,East,PayPal,Enterprise,3.0
TXN01954,2023-01-10,Headphones,Electronics,167.17,5,0,835.85,West,Cash,Enterprise,4.0
TXN01502,2024-11-01,Mouse,Accessories,60.73,1,10,54.66,Central,Debit Card,Startup,4.0
TXN01041,2023-06-15,Smartphone,Electronics,692.16,4,0,2768.64,West,Debit Card,Individual,4.0
TXN00911,2024-02-18,Notebook,Stationery,7.89,2,0,15.78,East,Bank Transfer,Startup,5.0
TXN01274,2023-08-09,Monitor,Electronics,355.45,3,0,1066.35,North,Credit Card,Enterprise,
TXN01970,2024-10-24,Desk,Furniture,416.58,1,10,374.92,East,PayPal,Enterprise,5.0
TXN01504,2023-05-23,Mouse,Accessories,39.15,2,10,70.47,East,Bank Transfer,Startup,4.0
TXN00329,2024-07-11,Keyboard,Accessories,51.22,1,5,48.66,North,Credit Card,Startup,4.0
TXN01058,2024-08-12,Office Chair,Furniture,265.81,3,0,797.43,South,Bank Transfer,Enterprise,3.0
TXN00319,2024-11-18,Laptop,Electronics,1612.54,5,0,8062.7,North,Cash,Corporate,4.0
TXN01561,2023-05-14,Backpack,Accessories,197.13,3,15,502.68,South,Bank Transfer,Corporate,5.0
TXN01386,2024-10-30,Office Chair,Furniture,480.62,1,5,456.59,South,Bank Transfer,Corporate,4.0
TXN01804,2023-08-02,Laptop,Electronics,1316.24,2,5,2500.86,Central,PayPal,Corporate,5.0
TXN00168,2023-03-29,Monitor,Electronics,840.08,3,0,2520.24,North,Cash,Individual,4.0
TXN00013,2024-02-02,Headphones,Electronics,278.24,2,0,556.48,East,Credit Card,Startup,4.0
TXN01967,2024-04-04,Monitor,Electronics,715.17,5,0,3575.85,South,Cash,Enterprise,5.0
TXN00172,2023-03-25,Backpack,Accessories,,2,5,291.55,South,PayPal,Startup,2.0
TXN00650,2023-09-04,Backpack,Accessories,90.25,3,0,270.75,West,Cash,Corporate,4.0
TXN01085,2023-01-12,Office Chair,Furniture,591.44,5,15,2513.62,South,Cash,Corporate,4.0
TXN00261,2024-08-03,Desk,Furniture,233.68,3,0,701.04,West,Bank Transfer,Enterprise,5.0
TXN01448,2023-10-03,Office Chair,Furniture,447.45,5,0,2237.25,Central,PayPal,Corporate,4.0
TXN00990,2023-10-13,Mouse,Accessories,131.64,5,0,658.2,South,Bank Transfer,Startup,4.0
TXN00902,2024-03-07,Notebook,Stationery,8.11,1,0,8.11,Central,Bank Transfer,Enterprise,5.0
TXN00673,2023-08-17,Mouse,Accessories,142.69,2,0,285.38,North,PayPal,Startup,4.0
TXN00259,2023-05-17,Monitor,Electronics,894.23,4,0,3576.92,Central,Bank Transfer,Individual,4.0
TXN01537,2024-01-08,Smartphone,Electronics,348.93,1,20,279.14,West,Cash,Enterprise,4.0
TXN00845,2023-04-24,Notebook,Stationery,16.01,3,10,43.23,Central,Credit Card,Enterprise,5.0
TXN00868,2023-02-15,Office Chair,Furniture,353.56,4,5,1343.53,West,Cash,Individual,4.0
TXN01413,2024-12-06,Smartphone,Electronics,577.71,4,10,2079.76,North,Bank Transfer,Individual,2.0
TXN00139,2024-02-20,Smartphone,Electronics,319.14,5,0,1595.7,Central,PayPal,Startup,1.0
TXN00894,2024-08-19,Office Chair,Furniture,424.83,2,0,849.66,Central,Cash,Enterprise,5.0
TXN01876,2024-01-11,Mouse,Accessories,57.57,4,0,230.28,North,PayPal,Corporate,5.0
TXN00550,2024-12-30,Keyboard,Accessories,197.85,3,0,593.55,North,Cash,Corporate,4.0
TXN00320,2024-01-11,Office Chair,Furniture,225.31,2,0,450.62,Central,PayPal,Startup,3.0
TXN01558,2024-11-08,Office Chair,Furniture,406.71,5,15,1728.52,East,Bank Transfer,Individual,3.0
TXN01262,2023-04-04,Smartphone,Electronics,523.62,1,0,523.62,East,Debit Card,Individual,5.0
TXN01203,2024/13/45,Keyboard,Accessories,118.34,2,5,224.85,South,Debit Card,Startup,3.0
TXN00559,2024-03-13,Laptop,Electronics,1611.33,2,0,3222.66,East,Bank Transfer,Startup,4.0
TXN00140,2023-09-29,Laptop,Electronics,1282.32,5,0,6411.6,Central,Credit Card,Corporate,2.0
TXN01771,2023-01-28,Notebook,Stationery,24.99,4,10,89.96,South,PayPal,Enterprise,4.0
TXN00532,2024-08-29,Headphones,Electronics,223.34,5,5,1060.86,East,Debit Card,Startup,4.0
TXN00225,2024-08-30,Office Chair,Furniture,185.98,4,20,595.14,East,Cash,Corporate,3.0
TXN00724,2023-08-15,Notebook,Stationery,16.1,3,10,43.47,West,Cash,Enterprise,5.0
TXN00787,2024-08-21,Headphones,Electronics,239.93,2,0,479.86,North,Credit Card,Individual,5.0
TXN01877,2024-08-11,Headphones,Electronics,112.83,3,10,304.64,Central,Debit Card,Individual,4.0
TXN00326,2023-05-19,Mouse,Accessories,149.96,5,5,712.31,North,Bank Transfer,Individual,5.0
TXN01289,2023-07-20,Laptop,Electronics,883.87,1,5,839.68,North,Credit Card,Enterprise,4.0
TXN00715,2024-11-27,Office Chair,Furniture,519.79,1,0,519.79,North,Debit Card,Individual,5.0
TXN00847,2024-08-30,Laptop,Electronics,950.74,2,15,1616.26,,Debit Card,Startup,4.0
TXN00194,2024-09-01,Backpack,Accessories,54.48,1,0,54.48,South,Cash,Corporate,4.0
TXN00574,2024-03-08,Keyboard,Accessories,132.87,4,0,531.48,East,Bank Transfer,Corporate,2.0
TXN00947,2023-09-10,Desk,Furniture,715.85,4,0,2863.4,East,Cash,Startup,4.0
TXN00504,2024-12-02,Monitor,Electronics,560.28,5,10,2521.26,West,Credit Card,Corporate,3.0
TXN01336,2024-03-29,Backpack,Accessories,55.08,1,0,55.08,Central,Bank Transfer,Enterprise,1.0
TXN01897,2024-06-10,Headphones,Electronics,109.19,1,0,109.19,West,Debit Card,Individual,3.0
TXN01824,2023-08-09,Mouse,Accessories,128.28,3,10,346.36,West,Debit Card,Startup,4.0
TXN00004,2023-05-11,Headphones,Electronics,164.74,4,5,626.01,Central,Bank Transfer,Individual,2.0
TXN01362,2023-12-04,Monitor,Electronics,300.46,5,10,1352.07,North,Bank Transfer,Corporate,4.0
TXN00468,2023-01-11,Monitor,Electronics,812.03,2,10,1461.65,East,Bank Transfer,Enterprise,4.0
TXN00006,2024-07-15,Keyboard,Accessories,133.7,3,15,340.93,West,Debit Card,Corporate,4.0
TXN01402,2023-02-01,Notebook,Stationery,10.21,1,15,8.68,North,Bank Transfer,Startup,5.0
TXN00548,2023-10-18,Monitor,Electronics,309.86,5,20,1239.44,Central,Bank Transfer,Corporate,5.0
TXN00229,2024-02-24,Laptop,Electronics,,4,0,4316.68,East,Debit Card,Startup,5.0
TXN00543,2023-01-22,Notebook,Stationery,15.16,4,20,48.51,East,Bank Transfer,Enterprise,4.0
TXN00243,2023-05-04,Laptop,Electronics,1913.7,1,0,1913.7,South,Debit Card,Corporate,3.0
TXN00899,2024-12-17,Laptop,Electronics,1687.37,2,10,3037.27,South,Bank Transfer,Corporate,2.0
TXN01654,2024-06-22,Notebook,Stationery,22.07,1,10,19.86,East,Debit Card,Corporate,3.0
TXN01217,2024-09-13,Keyboard,Accessories,51.43,3,0,154.29,East,PayPal,Startup,4.0
TXN01962,2023-09-03,Office Chair,Furniture,481.22,5,5,2285.8,Central,Bank Transfer,Startup,4.0
TXN00843,2024-11-09,Headphones,Electronics,124.0,3,20,297.6,South,Debit Card,Corporate,2.0
TXN01447,2024-10-02,Backpack,Accessories,69.94,1,15,59.45,South,Debit Card,Corporate,4.0
TXN01180,2023-03-28,Backpack,Accessories,172.49,3,5,491.6,East,Credit Card,Startup,4.0
TXN00766,2024-10-10,Smartphone,Electronics,1015.6,5,20,4062.4,North,Credit Card,Corporate,4.0
TXN00662,2024-06-12,Desk,Furniture,271.46,3,0,814.38,East,Bank Transfer,Individual,4.0
TXN01236,2023-08-06,Laptop,Electronics,1189.59,3,0,3568.77,North,Credit Card,Corporate,2.0
TXN00315,2024-09-25,Smartphone,Electronics,663.51,5,0,3317.55,East,Cash,Corporate,4.0
TXN00692,2024-12-28,Mouse,Accessories,60.39,3,0,181.17,East,Debit Card,Enterprise,4.0
TXN01724,2023-12-21,Keyboard,Accessories,62.74,4,0,250.96,Central,Debit Card,Individual,3.0
TXN00425,2024-04-01,Keyboard,Accessories,108.51,1,0,108.51,North,Bank Transfer,Startup,3.0
TXN00595,2023-12-10,Headphones,Electronics,237.7,1,0,237.7,East,Credit Card,Enterprise,3.0
TXN00099,2024-08-01,Mouse,Accessories,101.15,3,0,303.45,East,Debit Card,Enterprise,3.0
TXN00623,2024-09-03,Backpack,Accessories,106.99,1,0,106.99,East,Debit Card,Startup,5.0
TXN01618,2023-07-21,Office Chair,Furniture,338.04,4,10,1216.94,West,PayPal,Individual,4.0
TXN01357,2023-08-08,Backpack,Accessories,48.64,4,0,194.56,East,PayPal,Individual,5.0
TXN00228,2024-02-04,Backpack,Accessories,165.23,3,0,495.69,North,Cash,Enterprise,
TXN01234,2023-08-09,Laptop,Electronics,1329.44,5,0,6647.2,East,Bank Transfer,Corporate,4.0
